Storage System, Host Connection, Time, Interval (s), Cluster, Volume Group, Read Cache Hits - VCC (%), Read Cache Hits - VC (%), Read Cache Hits - overall (%), Write Cache Hits - VCC (%), Write Cache Hits - VC (%), Write Cache Hits - overall (%), Total Cache Hits - VCC (%), Total Cache Hits - VC (%), Total Cache Hits - overall (%), Disk to Cache Transfer Rate - VCC (ops/s), Disk to Cache Transfer Rate - VC (ops/s), Disk-to-Cache Transfer Rate (ops/s), Cache to Disk Transfer Rate - VCC (ops/s), Cache to Disk Transfer Rate - VC (ops/s), Cache-to-Disk Transfer Rate (ops/s), Read I/O Rate - overall (ops/s), Write I/O Rate - overall (ops/s), Total I/O Rate - overall (ops/s), Read Data Rate (MiB/s), Write Data Rate (MiB/s), Total Data Rate (MiB/s), Read Response Time (ms/op), Write Response Time (ms/op), Overall Response Time (ms/op), Read Transfer Size (KiB/op), Write Transfer Size (KiB/op), Overall Transfer Size (KiB/op), Write-cache Delay Percentage - VCC (%), Write-cache Delay Percentage - VC (%), Global Mirror Write I/O Rate (ops/s), Global Mirror Overlapping Write Percentage (%), Global Mirror Overlapping Write I/O Rate (ops/s), Peak Read Response Time (ms), Peak Write Response Time (ms), Global Mirror Secondary Write Lag (ms/op), Overall Host Attributed Response Time Percentage (%), Non-preferred Node Usage Percentage (%), Write-cache Delay Percentage (%), Write-cache Delay I/O Rate - VCC (ops/s), Write-cache Delay I/O Rate - VC (ops/s), Write-cache Delay I/O Rate (ops/s), Read-ahead Percentage of Cache Hits (%), Dirty Write Percentage of Cache Hits - VCC (%), Dirty Write Percentage of Cache Hits - VC (%), Dirty Write Percentage of Cache Hits (%), Write Cache Overflow Percentage (%), Write Cache Overflow I/O Rate (ops/s), Write Cache Flush-through Percentage - VCC (%), Write Cache Flush-through Percentage - VC (%), Write Cache Flush-through Percentage (%), Write Cache Flush-through I/O Rate - VCC (ops/s), Write Cache Flush-through I/O Rate - VC (ops/s), Write Cache Flush-through I/O Rate (ops/s), Write Cache Write-through Percentage - VCC (%), Write Cache Write-through Percentage - VC (%), Write Cache Write-through Percentage (%), Write Cache Write-through I/O Rate - VCC (ops/s), Write Cache Write-through I/O Rate - VC (ops/s), Write Cache Write-through I/O Rate (ops/s), Read I/O Rate - VC (ops/s), Read I/O Rate - VCC (ops/s), Write I/O Rate - VC (ops/s), Write I/O Rate - VCC (ops/s), Destage I/O Rate - VC (ops/s), Destage I/O Rate - VCC (ops/s), Stage I/O Rate - VC (ops/s), Stage I/O Rate - VCC (ops/s), Prestage I/O Rate - VCC (ops/s), Destage Response Time - VC (ms/op), Destage Response Time - VCC (ms/op), Stage Response Time - VC (ms/op), Stage Response Time - VCC (ms/op), Prestage Response Time - VCC (ms/op), Cache to Host Transfer Response Time (ms/op), Unaligned Write I/O Rate (ops/s), Total I/O Rate - VC (ops/s), Total I/O Rate - VCC (ops/s) 
SVC-2145-CS4SVC1-IBM, vaix_cs4besmdbs02ha, 5/2/18 12:16 PM, 300, , , 76.53, 0.0, 76.53, 100.0, 100.0, 100.0, 97.44, 100.0, 100.0, 4.27, 0.0, 4.27, 55.97, 148.67, 204.64, 0.0, 14.56, 14.56, 0.0, 0.07, 0.07, 0.0, 0.19, 0.19, 0.0, 5.106, 5.106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.74, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.87, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.14, 14.56, 14.68, 18.15, 2.28, 0.0, 0.79, 0.0, 0.44, 0.32, 0.0, 4.22, 0.0, 0.04, 0.0, 14.56, 15.82 
SVC-2145-CS4SVC1-IBM, vaix_cs1cdhbp01ha, 5/2/18 12:16 PM, 300, , , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49, 0.17, 0.67, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 6.5, 0.0, 6.5, 4.333, 0.0, 4.333, 0.0, 0.0, 0.0, 0.0, 0.0, 17.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.02, 0.04, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.0, 0.0, 0.0, 7.67, 3.75, 0.0, 0.0, 0.0, 0.02, 0.04 
SVC-2145-CS4SVC1-IBM, vaix_cs2cdhbp01ha, 5/2/18 12:16 PM, 300, , , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49, 0.17, 0.67, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 6.5, 0.0, 6.5, 4.333, 0.0, 4.333, 0.0, 0.0, 0.0, 0.0, 0.0, 17.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.02, 0.04, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.0, 0.0, 0.0, 7.67, 3.75, 0.0, 0.0, 0.0, 0.02, 0.04 
SVC-2145-CS4SVC1-IBM, vaix_cs4besmwasp01, 5/2/18 12:16 PM, 300, , , 33.4, 0.0, 33.4, 100.0, 100.0, 100.0, 88.97, 100.0, 100.0, 15.63, 0.0, 15.63, 51.12, 118.21, 169.33, 0.0, 8.82, 8.82, 0.0, 0.06, 0.06, 0.0, 0.26, 0.26, 0.0, 6.704, 6.704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.19, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.85, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.47, 8.82, 9.4, 6.61, 3.77, 0.0, 0.8, 0.0, 0.55, 0.23, 0.0, 2.0, 0.0, 0.07, 0.0, 8.82, 10.87 
SVC-2145-CS4SVC1-IBM, vaix_cs4besmwasp02, 5/2/18 12:16 PM, 300, , , 23.52, 0.0, 23.52, 100.0, 100.0, 100.0, 86.78, 100.0, 100.0, 15.25, 0.0, 15.25, 86.77, 95.44, 182.21, 0.0, 4.1, 4.1, 0.0, 0.05, 0.05, 0.0, 0.25, 0.25, 0.0, 11.639, 11.639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.73, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.64, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.25, 4.1, 4.87, 7.87, 2.62, 0.0, 1.04, 0.0, 2.06, 0.26, 0.0, 4.59, 0.0, 0.08, 0.0, 4.1, 6.12 
SVC-2145-CS4SVC1-IBM, vaix_cs4besmdbp01ha, 5/2/18 12:16 PM, 300, , , 17.24, 0.0, 17.24, 100.0, 100.0, 100.0, 94.15, 100.0, 100.0, 14.08, 0.0, 14.08, 114.13, 223.73, 337.87, 0.0, 22.06, 22.06, 0.0, 0.11, 0.11, 0.0, 0.17, 0.17, 0.0, 5.072, 5.072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.92, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.01, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.06, 22.05, 22.23, 17.91, 4.74, 0.0, 1.11, 0.0, 0.26, 0.23, 0.0, 1.48, 0.0, 0.04, 0.0, 22.05, 23.29 
SVC-2145-CS4SVC1-IBM, vaix_toibspav04p, 5/2/18 12:16 PM, 300, , , 0.03, 0.0, 0.03, 100.0, 100.0, 100.0, 96.07, 97.76, 99.91, 22.63, 12.04, 34.67, 435.97, 527.55, 963.52, 0.07, 6.86, 6.93, 0.01, 0.26, 0.26, 2.0, 0.28, 0.3, 82.091, 38.451, 38.913, 0.0, 0.0, 0.0, 0.0, 0.0, 8.63, 7.23, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 25.66, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.07, 1.34, 6.86, 12.48, 8.06, 2.64, 0.19, 1.46, 0.03, 0.62, 0.46, 1.26, 2.13, 0.56, 0.12, 0.0, 6.93, 13.82 
SVC-2145-CS4SVC1-IBM, vaix_toibspav03p, 5/2/18 12:16 PM, 300, , , 61.12, 0.0, 61.12, 100.0, 100.0, 100.0, 96.82, 93.92, 99.8, 7.5, 12.04, 19.55, 180.19, 186.32, 366.51, 0.07, 3.46, 3.53, 0.01, 0.09, 0.1, 1.32, 0.25, 0.27, 82.136, 27.013, 28.158, 0.0, 0.0, 0.0, 0.0, 0.0, 7.43, 7.18, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 6.55, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.07, 1.03, 3.45, 5.3, 5.36, 1.31, 0.19, 0.7, 0.04, 0.77, 0.37, 1.21, 3.59, 3.23, 0.11, 0.0, 3.52, 6.33 
SVC-2145-CS4SVC1-IBM, vaix_toibtriadav03p, 5/2/18 12:16 PM, 300, , , 46.1, 0.0, 46.1, 100.0, 100.0, 100.0, 96.42, 95.03, 99.82, 9.9, 12.04, 21.95, 203.87, 230.72, 434.59, 0.07, 6.94, 7.01, 0.01, 0.11, 0.12, 0.32, 0.26, 0.26, 82.091, 16.63, 17.315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.89, 27.22, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 17.36, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.07, 1.02, 6.94, 8.96, 5.55, 1.7, 0.19, 0.78, 0.03, 0.71, 0.4, 1.62, 3.17, 2.13, 0.11, 0.0, 7.01, 9.97 
SVC-2145-CS4SVC1-IBM, vaix_cs4cegldbq01, 5/2/18 12:16 PM, 300, , , 64.55, 0.0, 64.55, 100.0, 100.0, 100.0, 79.99, 49.8, 89.95, 88.3, 193.67, 281.97, 83.32, 192.15, 275.47, 18.26, 21.29, 39.55, 0.09, 0.09, 0.19, 0.12, 0.19, 0.16, 5.325, 4.518, 4.891, 0.0, 0.0, 0.0, 0.0, 0.0, 23.81, 14.21, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.45, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 18.24, 21.86, 21.28, 21.41, 23.71, 5.66, 22.54, 6.96, 0.04, 0.83, 0.24, 0.07, 1.52, 0.23, 0.04, 6.72, 39.52, 43.27 
SVC-2145-CS4SVC1-IBM, vaix_cs4cegldbr01, 5/2/18 12:16 PM, 300, , , 78.37, 0.0, 78.37, 100.0, 100.0, 100.0, 88.48, 49.61, 94.19, 112.48, 279.76, 392.24, 277.85, 275.48, 553.33, 4.87, 10.86, 15.73, 0.14, 0.13, 0.27, 0.23, 0.22, 0.22, 28.723, 12.687, 17.653, 0.0, 0.0, 0.0, 0.0, 0.0, 26.41, 14.63, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.76, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 4.87, 8.76, 10.86, 13.35, 14.87, 4.98, 6.44, 2.98, 0.31, 0.61, 0.41, 0.22, 2.14, 1.55, 0.12, 3.78, 15.73, 22.11 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx18pe, 5/2/18 12:16 PM, 300, , , 53.34, 0.0, 53.35, 100.0, 100.0, 100.0, 85.66, 71.73, 95.94, 25550.85, 29545.59, 55096.44, 63962.61, 74995.21, 138957.82, 174.32, 1493.11, 1667.43, 14.43, 36.62, 51.05, 2.1, 0.51, 0.68, 84.738, 25.116, 31.349, 0.0, 0.0, 0.0, 0.0, 0.0, 110.47, 57.49, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 33.53, 10.15, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 175.36, 824.84, 1493.69, 2424.48, 1723.33, 767.77, 78.87, 213.74, 14.14, 0.41, 0.26, 0.99, 2.09, 0.97, 0.13, 362.35, 1669.05, 3249.32 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx19pe, 5/2/18 12:16 PM, 300, , , 53.34, 0.0, 53.35, 100.0, 100.0, 100.0, 85.66, 71.73, 95.94, 25550.85, 29545.59, 55096.44, 63962.61, 74995.21, 138957.82, 174.32, 1493.11, 1667.43, 14.43, 36.62, 51.05, 2.1, 0.51, 0.68, 84.738, 25.116, 31.349, 0.0, 0.0, 0.0, 0.0, 0.0, 110.47, 57.49, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 33.53, 10.15, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 175.36, 824.84, 1493.69, 2424.48, 1723.33, 767.77, 78.87, 213.74, 14.14, 0.41, 0.26, 0.99, 2.09, 0.97, 0.13, 362.35, 1669.05, 3249.32 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx20pe, 5/2/18 12:16 PM, 300, , , 53.34, 0.0, 53.35, 100.0, 100.0, 100.0, 85.66, 71.73, 95.94, 25550.85, 29545.59, 55096.44, 63962.61, 74995.21, 138957.82, 174.32, 1493.11, 1667.43, 14.43, 36.62, 51.05, 2.1, 0.51, 0.68, 84.738, 25.116, 31.349, 0.0, 0.0, 0.0, 0.0, 0.0, 110.47, 57.49, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 33.53, 10.15, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 175.36, 824.84, 1493.69, 2424.48, 1723.33, 767.77, 78.87, 213.74, 14.14, 0.41, 0.26, 0.99, 2.09, 0.97, 0.13, 362.35, 1669.05, 3249.32 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx21pe, 5/2/18 12:16 PM, 300, , , 53.34, 0.0, 53.35, 100.0, 100.0, 100.0, 85.66, 71.73, 95.94, 25550.85, 29545.59, 55096.44, 63962.61, 74995.21, 138957.82, 174.32, 1493.11, 1667.43, 14.43, 36.62, 51.05, 2.1, 0.51, 0.68, 84.738, 25.116, 31.349, 0.0, 0.0, 0.0, 0.0, 0.0, 110.47, 57.49, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 33.53, 10.15, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 175.36, 824.84, 1493.69, 2424.48, 1723.33, 767.77, 78.87, 213.74, 14.14, 0.41, 0.26, 0.99, 2.09, 0.97, 0.13, 362.35, 1669.05, 3249.32 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx010pe, 5/2/18 12:16 PM, 300, , , 33.95, 0.28, 34.14, 100.0, 100.0, 100.0, 87.46, 89.13, 98.63, 8932.0, 6372.81, 15304.81, 49027.29, 52271.67, 101298.96, 189.43, 1698.58, 1888.02, 3.09, 25.52, 28.61, 1.91, 0.32, 0.48, 16.705, 15.384, 15.517, 0.0, 0.0, 409.11, 0.0, 0.0, 225.97, 175.2, 1.19, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 3.32, 14.64, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 207.6, 652.88, 1713.06, 2154.16, 1685.89, 752.39, 299.11, 540.15, 9.08, 0.87, 0.27, 1.54, 2.76, 2.89, 0.16, 293.89, 1920.66, 2807.03 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx011pe, 5/2/18 12:16 PM, 300, , , 34.02, 0.28, 34.21, 100.0, 100.0, 100.0, 87.47, 89.14, 98.64, 8858.27, 6328.52, 15186.79, 48735.22, 51970.65, 100705.86, 186.43, 1687.85, 1874.28, 3.07, 25.37, 28.44, 1.94, 0.32, 0.48, 16.85, 15.393, 15.538, 0.0, 0.0, 409.11, 0.0, 0.0, 225.97, 175.2, 1.19, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 3.33, 14.71, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 204.22, 647.33, 1701.93, 2139.53, 1673.9, 742.35, 294.48, 537.13, 8.59, 0.88, 0.27, 1.56, 2.77, 3.0, 0.16, 289.67, 1906.15, 2786.85 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstermqs02ha, 5/2/18 12:16 PM, 300, , , 35.55, 0.0, 35.55, 100.0, 100.0, 100.0, 98.46, 99.54, 99.99, 22.78, 6.71, 29.49, 211.88, 1459.16, 1671.04, 1.1, 161.39, 162.49, 0.0, 0.71, 0.72, 0.25, 0.15, 0.15, 3.048, 4.521, 4.511, 0.0, 0.0, 0.0, 0.0, 0.0, 18.97, 49.62, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 86.08, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.1, 2.89, 161.36, 163.56, 190.28, 4.07, 1.28, 1.54, 0.0, 0.15, 0.28, 0.31, 5.72, 0.0, 0.04, 1.26, 162.46, 166.45 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstergtwys02, 5/2/18 12:16 PM, 300, , , 3.03, 0.0, 3.03, 100.0, 100.0, 100.0, 97.45, 99.99, 99.99, 22.16, 0.03, 22.19, 430.69, 849.04, 1279.73, 0.0, 75.3, 75.31, 0.0, 0.41, 0.41, 13.0, 0.16, 0.16, 4.0, 5.64, 5.64, 0.0, 0.0, 0.0, 0.0, 0.0, 12.68, 43.38, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.31, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.43, 75.29, 76.86, 12.04, 3.15, 0.0, 1.07, 0.0, 0.52, 0.27, 0.0, 2.79, 0.0, 0.06, 0.0, 75.3, 78.29 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstersss02, 5/2/18 12:16 PM, 300, , , 49.52, 0.0, 49.52, 100.0, 100.0, 100.0, 99.03, 99.96, 99.99, 14.29, 0.52, 14.81, 204.37, 1465.57, 1669.95, 0.06, 162.09, 162.15, 0.0, 0.72, 0.72, 3.17, 0.15, 0.15, 4.333, 4.522, 4.521, 0.0, 0.0, 0.0, 0.0, 0.0, 18.97, 49.62, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85.54, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.06, 1.8, 162.06, 164.19, 184.63, 4.03, 0.06, 0.74, 0.0, 0.13, 0.28, 6.0, 8.88, 0.0, 0.04, 0.0, 162.12, 165.99 
SVC-2145-CS4SVC1-IBM, vaix_cs4csterislss02, 5/2/18 12:16 PM, 300, , , 4.53, 0.0, 4.53, 100.0, 100.0, 100.0, 93.2, 99.99, 99.99, 20.19, 0.03, 20.21, 290.21, 276.0, 566.21, 0.0, 6.24, 6.24, 0.0, 0.13, 0.13, 7.0, 0.21, 0.22, 4.0, 22.127, 22.118, 0.0, 0.0, 0.0, 0.0, 0.0, 6.5, 18.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.63, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.32, 6.24, 8.8, 8.79, 3.58, 0.0, 1.28, 0.0, 0.79, 0.33, 0.0, 3.0, 0.0, 0.08, 0.0, 6.24, 10.13 
SVC-2145-CS4SVC1-IBM, vaix_cs4csterdbs02ha, 5/2/18 12:16 PM, 300, , , 84.63, 0.0, 84.63, 100.0, 100.0, 100.0, 84.67, 0.21, 84.7, 52116.43, 149805.84, 201922.27, 212.21, 320.11, 532.32, 1126.35, 24.55, 1150.9, 73.15, 0.16, 73.3, 1.78, 0.16, 1.74, 66.5, 6.519, 65.221, 0.0, 0.0, 0.0, 0.0, 0.0, 282.07, 25.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.2, 34.27, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1126.39, 2942.13, 24.55, 25.39, 26.14, 10.23, 956.63, 444.11, 184.05, 0.25, 0.26, 1.81, 5.06, 5.77, 0.14, 0.0, 1150.94, 2967.52 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstersss01, 5/2/18 12:16 PM, 300, , , 23.73, 0.0, 23.73, 100.0, 100.0, 100.0, 98.52, 99.96, 99.99, 21.91, 0.52, 22.43, 191.92, 1462.08, 1654.0, 0.06, 161.07, 161.13, 0.0, 0.71, 0.71, 3.17, 0.15, 0.15, 4.333, 4.539, 4.539, 0.0, 0.0, 0.0, 0.0, 0.0, 18.97, 49.62, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 86.1, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.06, 1.82, 161.05, 163.21, 188.29, 2.95, 0.06, 1.42, 0.0, 0.15, 0.3, 6.0, 5.99, 0.0, 0.04, 0.0, 161.11, 165.04 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstermqs01ha, 5/2/18 12:16 PM, 300, , , 67.4, 0.0, 67.4, 100.0, 100.0, 100.0, 99.18, 99.54, 99.99, 12.06, 6.71, 18.77, 211.77, 1458.6, 1670.37, 1.1, 161.28, 162.38, 0.0, 0.71, 0.72, 0.25, 0.15, 0.15, 3.048, 4.522, 4.512, 0.0, 0.0, 0.0, 0.0, 0.0, 18.97, 49.62, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85.14, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.1, 2.99, 161.26, 163.45, 190.22, 5.73, 1.28, 0.77, 0.0, 0.13, 0.26, 0.31, 8.39, 0.0, 0.04, 1.26, 162.36, 166.44 
SVC-2145-CS4SVC1-IBM, vaix_cs4csterislss01, 5/2/18 12:16 PM, 300, , , 32.36, 0.0, 32.36, 100.0, 100.0, 100.0, 95.63, 99.95, 99.99, 14.27, 0.13, 14.4, 295.65, 304.75, 600.4, 0.02, 7.39, 7.41, 0.0, 0.15, 0.15, 1.8, 0.24, 0.24, 4.0, 20.619, 20.581, 0.0, 0.0, 0.0, 0.0, 0.0, 8.29, 19.39, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.6, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.02, 1.33, 7.39, 10.19, 8.64, 2.14, 0.01, 0.95, 0.0, 1.03, 0.36, 10.5, 3.7, 0.0, 0.08, 0.0, 7.41, 11.52 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstergtwys03, 5/2/18 12:16 PM, 300, , , 53.9, 0.0, 53.9, 100.0, 100.0, 100.0, 98.84, 100.0, 100.0, 9.12, 0.0, 9.12, 320.05, 767.84, 1087.89, 0.0, 72.9, 72.9, 0.0, 0.37, 0.37, 0.0, 0.15, 0.15, 0.0, 5.266, 5.266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.45, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 65.19, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.24, 72.9, 74.47, 10.01, 2.87, 0.0, 0.43, 0.0, 0.37, 0.24, 0.0, 4.26, 0.0, 0.07, 0.0, 72.9, 75.71 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstergtwys01, 5/2/18 12:16 PM, 300, , , 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 98.49, 99.98, 99.99, 32.72, 0.29, 33.01, 281.36, 2145.01, 2426.37, 0.02, 165.19, 165.21, 0.0, 1.05, 1.05, 5.0, 0.16, 0.16, 7.333, 6.493, 6.493, 0.0, 0.0, 0.0, 0.0, 0.0, 14.62, 53.99, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.3, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.02, 2.05, 165.19, 172.77, 8.31, 2.4, 0.0, 0.95, 0.0, 0.52, 0.29, 0.0, 2.76, 0.0, 0.1, 0.0, 165.21, 174.82 
SVC-2145-CS4SVC1-IBM, vaix_cs4csterdbs01ha, 5/2/18 12:16 PM, 300, , , 60.83, 0.0, 60.83, 100.0, 100.0, 100.0, 96.07, 98.99, 99.96, 13.73, 3.17, 16.91, 250.83, 313.44, 564.27, 0.07, 23.53, 23.6, 0.0, 0.15, 0.15, 6.36, 0.17, 0.19, 21.636, 6.671, 6.718, 0.0, 0.0, 0.0, 0.0, 0.0, 34.08, 19.58, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.88, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.07, 2.16, 23.51, 24.47, 26.24, 12.09, 0.11, 0.78, 0.01, 0.31, 0.26, 3.26, 5.7, 4.5, 0.04, 0.0, 23.58, 26.62 
SVC-2145-CS4SVC1-IBM, vaix_cs2cstersss01, 5/2/18 12:16 PM, 300, , , 41.28, 0.0, 41.28, 100.0, 100.0, 100.0, 99.31, 99.96, 99.99, 9.7, 0.52, 10.22, 166.53, 1397.36, 1563.89, 0.06, 155.18, 155.24, 0.0, 0.68, 0.68, 3.17, 0.15, 0.15, 4.333, 4.503, 4.503, 0.0, 0.0, 0.0, 0.0, 0.0, 18.97, 49.62, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 87.8, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.06, 1.06, 155.16, 157.19, 180.85, 2.47, 0.06, 0.68, 0.0, 0.13, 0.31, 6.0, 8.91, 0.0, 0.04, 0.0, 155.22, 158.25 
SVC-2145-CS4SVC1-IBM, vaix_cs4cstermqp01ha, 5/2/18 12:16 PM, 300, , , 32.66, 0.0, 32.66, 100.0, 100.0, 100.0, 92.38, 96.58, 99.73, 15.41, 6.56, 21.97, 82.72, 185.47, 268.19, 1.08, 8.54, 9.61, 0.0, 0.09, 0.09, 0.33, 0.48, 0.46, 3.046, 10.864, 9.988, 0.0, 0.0, 0.0, 0.0, 0.0, 14.56, 10.36, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.75, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.08, 2.1, 8.53, 9.89, 10.65, 1.83, 1.28, 1.23, 0.0, 0.25, 0.28, 0.22, 1.16, 0.0, 0.42, 1.26, 9.61, 11.98 
